,species,country_of_origin,altitude_mean_meters,harvest_year,processing_method,aroma,flavor,aftertaste,acidity,body,balance,uniformity,sweetness,moisture,clean_cup,quakers,category_one_defects,category_two_defects,total_cup_points
1117,Arabica,Taiwan,200.0,2013,Other,7.25,7.25,7.25,7.25,7.08,7.0,10.0,10.0,0.11,10.0,0,0,0,80.08
1118,Arabica,Taiwan,150.0,2013,Washed,7.25,7.25,7.25,7.0,7.25,7.08,10.0,10.0,0.11,10.0,0,0,0,80.08
1119,Arabica,Taiwan,250.0,2013,Semi-washed,7.25,7.25,7.25,7.08,7.17,7.08,10.0,10.0,0.11,10.0,0,0,0,80.08
1120,Arabica,Mexico,1300.0,2012,Washed,7.33,7.17,7.25,7.08,7.08,7.08,10.0,10.0,0.15,10.0,0,0,0,80.08
1121,Arabica,Mexico,1300.0,2012,Washed,7.25,7.08,7.0,7.17,7.33,7.17,10.0,10.0,0.14,10.0,0,1,17,80.08
1122,Arabica,Nicaragua,1250.0,2017,Washed,7.33,7.08,6.92,7.08,7.42,7.17,10.0,10.0,0.1,10.0,0,0,5,80.0
1123,Arabica,Myanmar,3812.5,2015,Washed,7.17,7.33,7.0,7.42,7.17,7.0,10.0,10.0,0.0,10.0,0,0,4,80.0
1124,Arabica,Mexico,1400.0,2014,Washed,7.58,7.75,7.42,7.5,7.5,7.5,8.67,10.0,0.0,8.67,0,0,2,80.0
1125,Arabica,Taiwan,250.0,2013,Washed,7.25,7.25,7.25,7.0,7.25,7.0,10.0,10.0,0.11,10.0,0,0,0,80.0
1126,Arabica,Thailand,800.0,2012,Washed,7.33,6.67,7.08,7.42,7.42,7.08,10.0,10.0,0.0,10.0,0,0,0,80.0
1127,Arabica,Mexico,1250.0,2012,Washed,7.25,7.25,7.08,7.17,7.33,7.33,9.33,10.0,0.12,10.0,0,0,9,80.0
1128,Arabica,Mexico,1100.0,2012,Washed,7.08,7.33,7.0,7.33,7.08,7.0,10.0,10.0,0.11,10.0,0,0,12,80.0
1129,Arabica,Ethiopia,,2010,Washed,7.42,7.42,7.5,7.92,7.75,7.58,8.67,8.67,0.05,9.33,0,0,2,80.0
1130,Arabica,Colombia,,2015,Washed,7.83,7.67,7.58,7.75,7.83,7.17,6.67,10.0,0.0,10.0,0,0,1,79.92
1131,Arabica,United States (Hawaii),,2014,Natural,7.5,7.0,7.0,6.92,7.33,7.17,10.0,10.0,0.11,10.0,0,1,3,79.92
1132,Arabica,Mexico,1300.0,2013,Washed,7.33,7.08,7.08,7.33,7.42,7.17,9.33,10.0,0.12,10.0,0,0,4,79.92
1133,Arabica,Mexico,1100.0,2012,Washed,7.17,7.17,6.92,7.25,7.33,7.08,10.0,10.0,0.12,10.0,0,1,7,79.92
1134,Arabica,Mexico,1100.0,2012,Washed,7.5,7.17,7.0,7.17,7.25,7.08,10.0,10.0,0.0,10.0,0,0,0,79.92
1135,Arabica,Mexico,1100.0,2012,Washed,7.17,7.08,7.08,7.08,7.5,7.33,9.33,10.0,0.11,10.0,0,0,3,79.92
1136,Arabica,Mexico,1250.0,2012,Natural,7.33,7.25,7.0,7.42,7.17,7.17,9.33,10.0,0.12,10.0,0,0,6,79.92
1137,Arabica,Mexico,1250.0,2012,Washed,7.17,7.33,7.08,7.58,7.33,7.08,10.0,10.0,0.11,9.33,0,0,0,79.92
1138,Arabica,United States (Hawaii),,,Natural,7.5,7.42,7.58,7.42,7.5,7.58,8.67,10.0,0.05,8.67,0,3,0,79.92
1139,Arabica,Kenya,1500.0,2017,Washed,7.0,7.08,7.0,7.17,7.25,7.25,10.0,10.0,0.11,10.0,1,0,5,79.83
1140,Arabica,Guatemala,1700.0,2017,Washed,7.33,7.25,6.92,7.33,7.25,7.33,9.33,10.0,0.1,10.0,0,0,2,79.83
1141,Arabica,Nicaragua,1250.0,2014,Washed,6.83,7.17,7.17,6.92,7.5,7.08,10.0,10.0,0.11,10.0,0,0,0,79.83
1142,Arabica,Mexico,1300.0,2012,Washed,7.17,7.08,7.0,7.25,7.5,7.0,10.0,10.0,0.12,10.0,0,0,3,79.83
1143,Arabica,United States (Hawaii),,2012,Natural,7.58,7.08,6.83,7.17,7.5,7.17,9.33,10.0,0.12,10.0,0,7,10,79.83
1144,Arabica,Guatemala,448.25716800000004,2016,Washed,7.5,7.42,7.25,7.58,7.33,7.42,9.33,9.33,0.1,9.33,4,0,1,79.75
1145,Arabica,Taiwan,1000.0,2014,Natural,7.75,7.33,7.17,7.33,7.67,7.83,9.33,8.67,0.0,9.33,0,0,0,79.75
1146,Arabica,Taiwan,600.0,2013,Washed,7.08,7.08,7.25,7.0,7.17,7.17,10.0,10.0,0.1,10.0,0,0,0,79.75
1147,Arabica,Thailand,800.0,2013,Washed,7.25,7.08,6.92,7.5,7.08,6.92,10.0,10.0,0.12,10.0,0,0,0,79.75
1148,Arabica,Peru,,2013,Washed,7.0,7.08,7.0,7.25,7.5,7.42,9.33,10.0,0.12,10.0,0,1,2,79.75
1149,Arabica,Costa Rica,1100.0,2013,Washed,7.58,7.5,7.67,7.75,7.67,7.58,8.0,10.0,0.1,8.0,0,0,4,79.75
1150,Arabica,Mexico,1400.0,2013,Washed,7.58,7.08,7.0,7.0,7.5,6.92,10.0,10.0,0.12,10.0,0,0,4,79.75
1151,Arabica,Mexico,1022.0,2013,Washed,7.58,7.08,6.92,7.58,7.5,6.92,10.0,10.0,0.13,9.33,0,0,4,79.75
1152,Arabica,Mexico,1300.0,2013,Washed,7.25,7.08,7.0,7.17,7.17,7.08,10.0,10.0,0.12,10.0,0,0,5,79.75
1153,Arabica,Mexico,1450.0,2012,Washed,7.25,7.17,7.17,7.08,7.17,7.0,10.0,10.0,0.14,10.0,0,0,0,79.75
1154,Arabica,Mexico,1050.0,2012,Washed,7.33,7.25,7.0,7.08,7.08,7.0,10.0,10.0,0.1,10.0,0,1,22,79.75
1155,Arabica,Guatemala,,2012,Washed,7.58,7.33,7.5,7.33,7.0,7.33,9.33,9.33,0.0,9.33,0,0,4,79.75
1156,Arabica,Mexico,1100.0,2012,Washed,7.25,6.83,6.92,7.08,7.25,7.08,10.0,10.0,0.12,10.0,0,0,7,79.75
1157,Arabica,Guatemala,371.61216,2016,Washed,7.42,7.42,7.25,7.58,7.42,7.33,9.33,9.33,0.1,9.33,2,0,1,79.67
1158,Arabica,El Salvador,1250.0,2016,Washed,7.25,7.08,7.0,6.83,7.33,7.17,10.0,10.0,0.0,10.0,0,0,12,79.67
1159,Arabica,Thailand,800.0,2013,Washed,6.92,7.17,6.83,7.42,7.17,7.08,10.0,10.0,0.12,10.0,0,0,0,79.67
1160,Arabica,Guatemala,399.48307200000005,2013,Washed,7.5,7.0,6.83,7.08,7.08,7.17,10.0,10.0,0.11,10.0,0,0,6,79.67
1161,Arabica,Mexico,1400.0,2013,Washed,7.42,7.25,6.83,7.58,7.17,6.58,10.0,10.0,0.12,10.0,0,0,6,79.67
1162,Arabica,Mexico,975.0,2012,Washed,7.33,7.17,7.0,6.75,7.08,7.0,10.0,10.0,0.13,10.0,0,5,6,79.67
1163,Arabica,Mexico,1264.0,2012,Washed,6.92,7.17,7.17,7.17,7.08,7.08,10.0,10.0,0.0,10.0,0,0,9,79.67
1164,Arabica,Thailand,,,Washed,7.17,7.17,7.0,7.0,7.25,6.92,10.0,10.0,0.0,10.0,0,1,0,79.67
1165,Arabica,Mexico,1250.0,2012,Washed,7.08,7.0,6.92,7.33,7.25,7.08,10.0,10.0,0.12,10.0,0,0,11,79.58
1166,Arabica,Mexico,1550.0,2012,Washed,7.25,6.92,6.92,7.33,7.25,7.0,10.0,10.0,0.13,10.0,0,0,5,79.58
1167,Arabica,Colombia,1800.0,,Washed,7.25,7.17,7.0,6.75,7.17,7.33,10.0,10.0,0.1,10.0,0,0,4,79.58
1168,Arabica,Guatemala,404.12822400000005,2009,Washed,7.08,7.0,6.83,7.33,7.25,7.0,10.0,10.0,0.17,10.0,0,1,19,79.58
1169,Arabica,Nicaragua,1050.0,2015,Natural,6.92,6.92,7.0,7.42,7.25,7.0,10.0,10.0,0.12,10.0,0,0,6,79.5
1170,Arabica,Taiwan,700.0,2014,Natural,6.92,7.0,7.17,7.0,7.42,7.0,10.0,10.0,0.0,10.0,0,0,1,79.5
1171,Arabica,Colombia,1550.0,2013,Washed,7.83,7.5,7.42,7.42,7.67,7.5,10.0,10.0,0.0,6.67,0,0,2,79.5
1172,Arabica,Mexico,1550.0,2012,Washed,7.25,7.08,6.92,7.25,7.58,7.08,9.33,10.0,0.12,10.0,0,1,20,79.5
1173,Arabica,Mexico,1100.0,2012,Washed,7.25,7.33,7.0,7.25,7.17,7.17,9.33,10.0,0.12,10.0,0,0,5,79.5
1174,Arabica,Guatemala,371.61216,2013,Washed,7.08,7.33,7.25,7.58,7.33,7.42,9.33,9.33,0.1,9.33,0,0,2,79.42
1175,Arabica,Guatemala,371.61216,2014,Washed,7.25,7.33,6.83,7.0,7.0,7.17,10.0,10.0,0.1,10.0,0,1,4,79.42
1176,Arabica,Mexico,800.0,2012,Washed,7.0,6.83,6.83,7.42,7.33,7.17,10.0,10.0,0.13,10.0,0,0,30,79.42
1177,Arabica,Cote d?Ivoire,200.0,2016,Washed,7.42,7.25,6.83,7.0,7.33,7.08,9.33,10.0,0.13,10.0,0,1,2,79.33
1178,Arabica,Colombia,1200.0,2013,Washed,7.42,7.25,6.75,7.25,7.42,7.25,9.33,10.0,0.0,9.33,0,0,3,79.33
1179,Arabica,Mexico,950.0,2012,Washed,7.0,7.0,6.83,7.33,7.42,6.92,10.0,10.0,0.14,10.0,0,0,23,79.33
1180,Arabica,Mexico,750.0,2012,Washed,7.42,7.17,7.08,7.17,7.08,7.08,9.33,10.0,0.14,10.0,0,0,19,79.33
1181,Arabica,Guatemala,,2012,Washed,7.17,6.5,6.33,7.25,7.58,7.33,10.0,10.0,0.11,10.0,0,0,6,79.33
1182,Arabica,Taiwan,850.0,2014,Washed,7.08,6.83,6.83,7.25,7.42,7.08,10.0,10.0,0.11,10.0,0,0,0,79.25
1183,Arabica,Mexico,1000.0,2012,Washed,7.0,7.0,6.92,7.17,7.17,7.08,10.0,10.0,0.13,10.0,0,0,10,79.25
1184,Arabica,Guatemala,371.61216,2017,Washed,7.33,7.42,7.33,7.42,7.5,7.42,8.67,9.33,0.1,9.33,0,0,0,79.17
1185,Arabica,Honduras,1650.0,2017,Washed,7.58,7.0,6.75,6.92,7.0,6.92,10.0,10.0,0.11,10.0,0,0,5,79.17
1186,Arabica,Guatemala,1320.0,2016,Washed,7.08,7.0,6.92,7.42,7.0,6.92,10.0,10.0,0.11,10.0,8,0,6,79.17
1187,Arabica,Guatemala,1550.0,2015,Washed,7.25,7.17,6.75,7.25,7.0,6.92,10.0,10.0,0.11,10.0,0,0,6,79.17
1188,Arabica,Costa Rica,,2012,Washed,7.17,7.42,7.5,8.0,7.25,7.83,10.0,6.67,0.1,10.0,0,5,20,79.17
1189,Arabica,Mexico,1550.0,2012,Washed,7.25,7.08,6.92,7.08,7.17,7.17,9.33,10.0,0.14,10.0,0,0,8,79.17
1190,Arabica,Mexico,1450.0,2012,Washed,7.17,6.92,6.92,7.08,7.17,7.0,10.0,10.0,0.14,10.0,0,0,34,79.17
1191,Arabica,Mexico,1200.0,,Washed,6.75,6.75,6.83,7.25,7.58,7.08,10.0,10.0,0.01,10.0,0,0,8,79.17
1192,Arabica,Guatemala,1700.0,2017,Washed,7.58,7.67,7.42,7.42,7.67,7.67,8.67,8.67,0.1,8.67,0,0,1,79.08
1193,Arabica,United States (Puerto Rico),260.12851200000006,2013,Washed,7.42,7.08,6.75,7.33,7.33,6.92,10.0,10.0,0.13,9.33,0,0,0,79.08
1194,Arabica,Mexico,1500.0,2012,Washed,7.33,7.0,6.92,7.25,7.33,7.08,9.33,10.0,0.16,10.0,0,0,2,79.08
1195,Arabica,Mexico,1100.0,2012,Washed,7.25,7.08,6.75,7.33,7.42,7.0,9.33,10.0,0.11,10.0,0,0,45,79.08
1196,Arabica,Mexico,1200.0,2012,Washed,7.17,7.25,7.25,7.17,7.25,7.08,9.33,10.0,0.1,9.33,0,0,0,79.08
1198,Arabica,Guatemala,371.61216,2014,Washed,7.33,7.17,6.58,7.42,7.08,6.83,10.0,10.0,0.12,10.0,0,0,3,79.0
1199,Arabica,Honduras,1350.0,2014,Washed,7.0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,0.11,10.0,0,0,12,79.0
1200,Arabica,Peru,1400.0,2012,Washed,7.67,7.17,7.08,7.25,8.0,7.5,8.67,9.33,0.0,9.33,0,0,4,79.0
1201,Arabica,Mexico,1300.0,2012,Natural,6.75,7.08,6.67,7.25,7.17,7.08,10.0,10.0,0.12,10.0,0,0,12,79.0
1202,Arabica,Mexico,1550.0,2012,Semi-washed,7.5,7.17,6.92,7.5,7.25,7.0,8.67,10.0,0.14,10.0,0,3,17,79.0
1203,Arabica,Mexico,12.0,2012,Washed,7.17,6.83,6.83,7.25,7.17,6.92,10.0,10.0,0.14,10.0,0,7,38,79.0
1204,Arabica,Mexico,1300.0,2013,Washed,7.33,7.0,6.75,7.08,7.17,7.25,9.33,10.0,0.12,10.0,0,0,8,78.92
1205,Arabica,Mexico,1400.0,2012,Washed,7.5,7.0,6.92,7.08,6.92,6.75,10.0,10.0,0.16,10.0,0,0,0,78.92
1206,Arabica,Nicaragua,1100.0,2016,Other,7.17,7.0,6.92,7.0,7.0,7.0,10.0,10.0,0.1,10.0,2,0,4,78.83
1207,Arabica,United States (Hawaii),,2013,Natural,7.5,6.92,6.92,7.25,7.58,7.42,9.33,9.33,0.12,9.33,0,5,8,78.75
1208,Arabica,Guatemala,399.48307200000005,2013,Washed,7.33,7.08,6.33,7.25,7.0,7.0,10.0,10.0,0.12,10.0,0,1,8,78.75
1209,Arabica,Mexico,1320.0,2012,Washed,7.25,6.83,6.83,7.0,7.17,7.0,10.0,10.0,0.14,10.0,0,0,0,78.75
1210,Arabica,Mexico,1250.0,2012,Semi-washed,7.25,7.33,7.17,7.25,7.08,7.0,8.67,10.0,0.14,10.0,0,0,0,78.75
1211,Arabica,Mexico,1350.0,2012,Washed,7.67,7.17,6.83,7.33,7.58,7.17,9.33,8.67,0.12,10.0,0,0,0,78.75
1212,Arabica,China,1850.0,2013,Washed,7.0,6.92,6.83,7.17,7.17,7.17,10.0,9.33,0.0,10.0,0,0,5,78.67
1213,Arabica,Mexico,1150.0,2012,Washed,6.92,6.92,6.67,7.25,7.17,6.92,10.0,10.0,0.13,10.0,0,0,2,78.67
1214,Arabica,Nicaragua,,2016,Natural,7.08,7.0,6.75,6.83,7.08,6.92,10.0,10.0,0.1,10.0,5,1,7,78.58
1215,Arabica,Nicaragua,,2014,Natural,6.83,7.08,6.92,6.75,7.25,7.08,10.0,10.0,0.11,10.0,0,1,1,78.58
1216,Arabica,Guatemala,371.61216,2014,Washed,7.33,7.17,6.92,7.58,7.25,7.17,8.67,10.0,0.12,9.33,0,0,3,78.58
1217,Arabica,Taiwan,800.0,2013,Washed,6.83,6.75,7.17,7.25,7.0,6.92,10.0,10.0,0.1,10.0,0,0,0,78.58
1218,Arabica,Mexico,1400.0,2012,Washed,7.0,7.0,6.75,7.33,6.92,6.92,10.0,10.0,0.13,10.0,0,0,1,78.58
1219,Arabica,Mexico,1300.0,2012,Washed,7.92,7.58,7.58,7.92,7.92,7.5,8.0,10.0,0.1,6.67,0,0,1,78.58
1220,Arabica,United States (Hawaii),,,Natural,7.92,6.83,7.08,7.42,6.75,7.33,8.67,10.0,0.0,9.33,0,0,0,78.58
1221,Arabica,Mexico,1600.0,2014,Washed,7.25,6.75,6.92,6.92,7.25,7.58,9.33,10.0,0.0,9.33,0,0,0,78.5
1222,Arabica,Mexico,1400.0,2012,Washed,7.08,6.83,6.83,7.0,7.0,6.92,10.0,10.0,0.12,10.0,0,0,14,78.5
1223,Arabica,Mexico,1200.0,2012,Washed,7.25,7.17,7.0,6.83,7.58,7.08,8.67,10.0,0.13,10.0,0,1,3,78.5
1224,Arabica,Brazil,,2014,Natural,6.83,7.0,6.92,7.08,6.92,6.83,10.0,10.0,0.12,10.0,0,3,4,78.42
1225,Arabica,Mexico,1500.0,2012,Washed,7.58,7.17,7.0,7.17,7.33,7.0,8.0,10.0,0.14,10.0,0,0,0,78.42
1226,Arabica,United States (Hawaii),,2014,Natural,7.5,7.75,7.58,7.83,7.92,7.92,7.33,8.67,0.1,8.0,0,0,0,78.33
1227,Arabica,Guatemala,371.61216,2014,Washed,7.17,6.5,6.67,7.0,7.17,7.17,10.0,10.0,0.1,10.0,0,0,2,78.33
1228,Arabica,Guatemala,399.48307200000005,2012,Washed,7.17,7.17,6.5,7.17,7.0,6.83,10.0,10.0,0.11,10.0,0,1,4,78.33
1229,Arabica,Mexico,1300.0,2012,Natural,7.25,7.25,7.0,7.5,7.33,7.42,8.0,10.0,0.13,9.33,0,31,47,78.33
1230,Arabica,Guatemala,,2012,Washed,7.17,6.08,6.17,7.25,7.33,7.33,10.0,10.0,0.11,10.0,0,0,9,78.33
1231,Arabica,United States (Hawaii),,2014,Natural,7.5,7.5,7.33,7.58,7.5,7.42,8.67,8.67,0.11,8.67,0,2,8,78.25
1232,Arabica,United States (Hawaii),,2012,Natural,7.42,7.33,7.33,7.5,7.67,7.75,8.0,9.33,0.11,8.67,0,4,31,78.25
1233,Arabica,Indonesia,1300.0,2016,Washed,6.92,6.83,6.92,6.92,6.92,6.83,10.0,10.0,0.13,10.0,0,0,1,78.17
1234,Arabica,Mexico,1050.0,2012,Washed,7.08,6.83,6.67,7.25,7.25,6.92,10.0,10.0,0.11,9.33,0,0,3,78.08
1235,Arabica,Taiwan,650.0,2016,Washed,7.5,7.08,7.33,7.17,7.5,7.5,6.67,10.0,0.0,10.0,0,3,4,78.0
1236,Arabica,Honduras,1350.0,2014,Natural,6.83,7.0,6.67,7.0,7.0,6.83,10.0,10.0,0.11,10.0,0,2,6,78.0
1237,Arabica,United States (Hawaii),,2014,Natural,7.58,7.33,7.5,7.42,7.5,7.33,8.0,9.33,0.12,8.67,0,2,3,78.0
1238,Arabica,Guatemala,371.61216,2014,Washed,7.42,7.25,6.83,7.33,7.0,6.92,9.33,9.33,0.1,9.33,0,1,2,78.0
1239,Arabica,China,1200.0,2013,Washed,7.33,7.17,6.92,7.08,7.33,7.0,9.33,9.33,0.1,9.33,0,0,28,78.0
1240,Arabica,Guatemala,399.48307200000005,2013,Washed,7.0,6.83,6.83,7.17,6.67,6.83,10.0,10.0,0.11,10.0,0,3,9,78.0
1241,Arabica,Mexico,850.0,2012,Washed,7.25,7.33,7.0,7.0,7.25,7.08,10.0,8.0,0.12,10.0,0,2,7,78.0
1242,Arabica,Colombia,,,Washed,7.42,7.17,7.0,7.17,7.67,7.17,8.67,9.33,0.1,9.33,0,1,3,78.0
1243,Arabica,Costa Rica,1200.0,2014,Washed,7.5,7.25,7.42,7.0,7.08,6.83,8.67,10.0,0.12,9.33,0,2,4,77.92
1244,Arabica,Mexico,1248.0,2012,Washed,7.42,7.25,7.0,7.0,7.25,7.08,8.0,10.0,0.11,10.0,0,0,3,77.92
1245,Arabica,Guatemala,,2012,Washed,7.17,6.17,6.17,7.08,7.33,6.83,10.0,10.0,0.11,10.0,0,0,7,77.92
1246,Arabica,Nicaragua,1000.0,2016,Natural,7.42,7.0,7.0,7.17,7.08,7.0,9.33,10.0,0.1,8.67,0,0,0,77.83
1247,Arabica,Brazil,,2014,Washed,7.0,6.75,6.67,6.83,7.08,6.83,10.0,10.0,0.11,10.0,0,0,2,77.83
1248,Arabica,Guatemala,399.48307200000005,2013,Washed,7.0,6.83,6.67,7.17,6.83,6.83,10.0,10.0,0.11,10.0,0,0,2,77.83
1249,Arabica,Taiwan,775.0,2012,Washed,7.17,6.75,6.58,7.33,7.33,7.17,9.33,10.0,0.11,9.33,0,0,0,77.67
1250,Arabica,United States (Hawaii),,2013,Natural,7.58,7.67,7.58,7.67,7.42,7.42,9.33,6.0,0.12,9.33,0,1,5,77.58
1251,Arabica,Mexico,1300.0,2012,Washed,7.17,6.75,6.58,6.75,6.83,6.75,10.0,10.0,0.13,10.0,0,0,3,77.5
1252,Arabica,Guatemala,399.48307200000005,2013,Washed,7.08,6.92,6.33,7.0,6.92,7.0,10.0,10.0,0.11,10.0,0,2,15,77.42
1253,Arabica,Brazil,890.0,2017,Natural,7.5,7.33,7.42,7.58,7.58,6.92,8.0,10.0,0.0,8.0,0,0,3,77.33
1254,Arabica,Guatemala,371.61216,2014,Washed,7.33,7.0,6.83,7.17,7.17,7.17,9.33,9.33,0.1,9.33,0,1,2,77.33
1255,Arabica,Mexico,1500.0,2012,Washed,7.33,7.0,6.67,7.0,6.92,6.92,9.33,10.0,0.15,9.33,0,4,5,77.33
1256,Arabica,Haiti,825.0,2013,Washed,6.83,6.83,6.83,6.75,6.92,6.92,9.33,10.0,0.1,10.0,0,0,1,77.25
1257,Arabica,United States (Hawaii),,2013,Natural,7.08,6.92,6.83,6.67,7.58,7.42,8.67,10.0,0.12,9.33,0,1,5,77.25
1258,Arabica,Mexico,1200.0,2012,Washed,7.08,7.0,7.0,7.25,7.33,7.25,8.67,10.0,0.12,8.67,0,1,11,77.17
1259,Arabica,Peru,1200.0,2014,Washed,7.42,7.75,7.42,7.67,7.92,7.83,8.67,9.33,0.0,5.33,0,7,9,77.0
1260,Arabica,India,,2016,Natural,7.67,7.33,7.17,6.67,7.17,7.42,9.33,6.67,0.0,10.0,7,0,0,76.83
1261,Arabica,Mexico,1200.0,,Washed,6.67,6.33,6.42,6.83,7.0,6.92,10.0,10.0,0.0,10.0,0,0,0,76.75
1262,Arabica,Guatemala,,2012,Washed,6.42,6.5,6.5,7.33,6.33,6.92,10.0,10.0,0.12,10.0,0,0,4,76.5
1263,Arabica,Mexico,1100.0,2012,Washed,7.17,6.58,6.58,7.0,7.25,6.58,9.33,10.0,0.13,9.33,0,0,14,76.42
1264,Arabica,Guatemala,399.48307200000005,2012,Washed,7.5,7.0,6.83,7.5,7.17,7.33,8.67,8.67,0.11,8.67,0,0,8,76.33
1265,Arabica,Guatemala,,2011,Washed,6.17,6.5,6.5,7.17,7.0,6.83,10.0,10.0,0.11,10.0,0,0,5,76.33
1266,Arabica,United States (Hawaii),,2014,Natural,7.25,7.08,6.83,7.17,7.33,6.83,8.67,9.33,0.0,8.67,0,0,0,76.25
1267,Arabica,United States (Hawaii),,2013,Natural,7.5,7.33,7.33,7.58,7.67,7.25,8.0,8.0,0.0,8.0,0,0,3,76.17
1268,Arabica,Mexico,1400.0,2012,Washed,7.42,7.0,6.83,7.08,6.92,6.83,7.33,10.0,0.16,10.0,0,2,4,76.17
1269,Arabica,Indonesia,1350.0,2011,Natural,7.33,7.0,6.5,6.08,7.58,6.33,9.33,9.33,0.12,10.0,0,4,26,76.17
1270,Arabica,Mexico,1250.0,2012,Washed,7.08,6.83,6.83,7.17,7.17,7.08,10.0,10.0,0.12,7.33,0,0,12,76.08
1271,Arabica,Honduras,1350.0,2014,Natural,6.83,6.83,6.67,6.83,7.0,6.83,9.33,10.0,0.11,8.67,0,0,7,76.0
1272,Arabica,Philippines,1000.0,2012,Washed,6.83,6.5,6.5,6.92,6.75,7.0,9.33,9.33,0.12,10.0,0,0,2,75.83
1273,Arabica,Brazil,,2017,Natural,7.17,7.0,6.83,7.5,7.17,7.0,8.0,10.0,0.11,8.0,1,0,6,75.67
1274,Arabica,Guatemala,399.48307200000005,2012,Washed,7.92,7.58,7.17,7.58,7.33,7.17,8.0,8.0,0.11,8.0,0,0,15,75.58
1275,Arabica,Guatemala,,2012,Washed,6.67,6.5,6.33,7.0,7.17,6.75,8.67,10.0,0.12,10.0,0,0,10,75.58
1276,Arabica,Mexico,1100.0,2012,Washed,7.5,7.25,6.92,7.0,7.17,6.83,8.0,10.0,0.11,8.0,0,4,20,75.5
1277,Arabica,Mexico,1200.0,2012,Washed,7.17,6.92,6.67,6.83,7.25,7.75,10.0,10.0,0.11,6.0,0,0,20,75.17
1278,Arabica,Mexico,1100.0,2012,Washed,7.25,6.83,6.67,7.08,7.17,6.83,10.0,10.0,0.12,6.67,0,0,8,75.17
1279,Arabica,Mexico,1280.0,2012,Washed,7.17,7.17,6.83,7.17,7.42,6.67,8.67,10.0,0.13,7.33,0,23,29,75.17
1280,Arabica,Mexico,850.0,2012,Washed,7.0,6.92,6.75,6.92,7.17,6.83,10.0,10.0,0.14,6.67,0,15,7,75.0
1281,Arabica,Mexico,1500.0,2012,Washed,7.08,6.75,6.58,7.0,7.0,6.75,8.67,10.0,0.17,8.67,0,0,6,74.92
1282,Arabica,Mexico,1250.0,2012,Washed,7.33,6.75,6.67,7.25,7.5,7.0,10.0,10.0,0.12,5.33,0,0,30,74.83
1283,Arabica,Guatemala,,2012,Washed,6.75,6.5,6.17,7.0,7.25,6.75,8.0,10.0,0.11,10.0,0,0,8,74.75
1284,Arabica,Guatemala,,2012,Washed,6.75,6.67,6.17,7.17,7.0,6.58,8.0,10.0,0.11,10.0,0,0,10,74.75
1285,Arabica,Mexico,1700.0,2013,Washed,7.08,7.0,6.83,7.5,7.33,6.83,8.0,10.0,0.12,7.33,0,0,7,74.67
1286,Arabica,United States (Hawaii),,2014,Natural,7.5,7.25,7.0,7.25,7.42,7.33,8.0,6.67,0.0,8.67,0,1,2,74.42
1287,Arabica,Guatemala,399.48307200000005,2013,Washed,6.5,6.33,6.5,7.5,7.33,6.83,8.67,8.67,0.11,10.0,0,1,1,74.33
1288,Arabica,Mexico,1140.0,2012,Washed,7.0,6.58,6.67,6.83,7.08,6.83,10.0,10.0,0.14,6.67,0,3,11,74.33
1289,Arabica,Mexico,1200.0,2012,Washed,6.92,6.42,6.17,7.33,7.25,6.75,10.0,10.0,0.13,6.67,0,0,27,74.0
1290,Arabica,Mexico,1250.0,2012,Washed,7.67,7.0,7.17,7.58,7.33,7.33,10.0,10.0,0.12,2.67,0,0,19,73.83
1291,Arabica,United States (Hawaii),,2012,Natural,7.17,7.17,7.17,7.58,7.67,6.92,9.33,6.67,0.0,6.67,0,9,17,73.67
1292,Arabica,Brazil,,2016,Natural,7.25,6.58,6.58,7.0,7.0,6.42,8.0,10.0,0.11,8.0,1,0,0,73.5
1293,Arabica,Honduras,1350.0,2014,Washed,7.0,7.17,6.83,7.17,7.0,7.17,8.0,8.0,0.11,8.0,0,1,16,73.42
1294,Arabica,Mexico,1200.0,2014,Washed,7.08,7.08,6.92,7.08,6.92,6.92,8.0,8.0,0.0,8.0,0,1,1,72.92
1295,Arabica,Colombia,,2013,Natural,8.0,7.33,7.75,7.33,7.42,7.67,6.67,6.67,0.0,6.67,0,0,15,72.83
1296,Arabica,United States (Hawaii),,2014,Natural,6.92,6.92,6.92,7.5,7.58,7.17,6.67,9.33,0.11,6.67,0,5,9,72.58
1297,Arabica,Haiti,1020.0,2010,Washed,6.92,6.75,7.08,7.17,7.33,6.67,10.0,8.67,0.08,5.33,0,1,0,72.33
1298,Arabica,Costa Rica,1200.0,2014,Washed,6.33,6.5,6.33,6.83,6.33,6.5,10.0,10.0,0.11,6.67,0,0,7,71.75
1299,Arabica,Mexico,800.0,2012,Washed,6.92,6.92,6.92,6.92,7.17,7.0,10.0,10.0,0.12,2.67,0,4,24,71.08
1300,Arabica,Mexico,1800.0,2012,Washed,6.5,6.67,6.42,7.17,7.33,6.5,8.0,10.0,0.11,6.0,0,0,0,71.0
1301,Arabica,Mexico,1000.0,2014,Washed,6.92,7.0,6.83,6.92,7.42,6.92,6.0,10.0,0.12,6.0,0,0,1,70.75
1302,Arabica,Brazil,,2017,Natural,7.0,7.0,6.83,7.0,7.33,6.83,6.0,10.0,0.11,6.0,1,0,55,70.67
